min,ng_1,ng_2,ng_x,odd_1,odd_2,odd_ag,odd_ag_less,odd_ag_more,odd_hg,odd_hg_less,odd_hg_more,odd_tg,odd_tg_less,odd_tg_more,odd_x,res_away,res_home
1,2.25,1.73,10.0,3.10,2.05,1.50,1.53,2.15,0.50,2.80,1.34,1,1,1,3.20,0,0
2,2.25,1.73,10.0,3.10,2.05,1.50,1.53,2.15,0.50,2.80,1.34,1,1,1,3.20,0,0
3,2.25,1.73,10.0,3.10,2.05,1.50,1.53,2.15,0.50,2.80,1.34,1,1,1,3.20,0,0
4,2.25,1.73,10.0,3.10,2.05,1.50,1.53,2.15,0.50,2.80,1.34,1,1,1,3.20,0,0
5,2.25,1.73,10.0,3.10,2.05,1.50,1.53,2.15,0.50,2.80,1.34,1,1,1,3.20,0,0
6,2.25,1.74,9.50,3.10,2.10,1.50,1.52,2.20,0.50,2.75,1.35,1,1,1,3.20,0,0
7,2.25,1.74,9.50,3.10,2.10,1.50,1.51,2.20,0.50,2.70,1.36,1,1,1,3.20,0,0
8,2.25,1.75,9.00,3.10,2.10,1.50,1.50,2.25,0.50,2.70,1.37,1,1,1,3.15,0,0
9,2.25,1.75,9.00,3.10,2.10,1.50,1.49,2.30,0.50,2.65,1.38,1,1,1,3.10,0,0
10,2.30,1.76,8.50,3.10,2.10,1.50,1.47,2.30,0.50,2.60,1.39,1,1,1,3.10,0,0
11,2.30,1.76,8.50,3.15,2.10,1.50,1.46,2.35,0.50,2.60,1.40,1,1,1,3.10,0,0
12,2.30,1.77,8.00,3.15,2.10,1.50,1.45,2.40,0.50,2.55,1.40,1,1,1,3.10,0,0
13,2.30,1.78,8.00,3.15,2.15,1.50,1.44,2.40,0.50,2.50,1.41,1,1,1,3.05,0,0
14,2.30,1.78,8.00,3.15,2.15,1.50,1.43,2.45,0.50,2.50,1.42,1,1,1,3.05,0,0
15,2.30,1.79,7.50,3.15,2.15,1.50,1.42,2.50,0.50,2.45,1.43,1,1,1,3.00,0,0
16,2.30,1.79,7.50,3.15,2.15,1.50,1.41,2.50,0.50,2.40,1.44,1,1,1,3.00,0,0
17,2.30,1.80,7.00,3.15,2.15,1.50,1.40,2.60,0.50,2.40,1.45,1,1,1,3.00,0,0
18,2.35,1.81,7.00,3.20,2.20,1.50,1.39,2.60,0.50,2.35,1.46,1,1,1,2.95,0,0
19,2.35,1.82,7.00,3.20,2.20,1.50,1.38,2.65,0.50,2.30,1.47,1.50,2.40,1.44,2.95,0,0
20,2.35,1.82,6.50,3.20,2.20,1.50,1.37,2.70,0.50,2.30,1.48,1.50,2.40,1.45,2.90,0,0
21,2.35,1.83,6.50,3.20,2.20,1.50,1.36,2.75,0.50,2.25,1.49,1.50,2.30,1.47,2.90,0,0
22,2.40,1.84,6.00,3.20,2.20,1.50,1.35,2.80,0.50,2.25,1.50,1.50,2.30,1.48,2.90,0,0
23,2.40,1.85,6.00,3.20,2.20,1.50,1.34,2.80,0.50,2.20,1.51,1.50,2.25,1.50,2.85,0,0
24,2.40,1.85,6.00,3.20,2.20,0.50,2.80,1.34,0.50,2.15,1.53,1.50,2.20,1.51,2.80,0,0
25,2.40,1.86,6.00,3.25,2.25,0.50,2.75,1.35,0.50,2.15,1.54,1.50,2.15,1.53,2.80,0,0
26,2.40,1.87,5.50,3.25,2.25,0.50,2.70,1.36,0.50,2.10,1.55,1.50,2.10,1.55,2.80,0,0
27,2.40,1.88,5.50,3.30,2.25,0.50,2.70,1.37,0.50,2.10,1.56,1.50,2.10,1.57,2.80,0,0
28,2.45,1.89,5.00,3.30,2.30,0.50,2.65,1.38,0.50,2.05,1.58,1.50,2.00,1.59,2.75,0,0
29,2.45,1.90,5.00,3.30,2.30,0.50,2.60,1.39,0.50,2.00,1.59,1.50,2.00,1.61,2.70,0,0
30,2.45,1.91,5.00,3.30,2.30,0.50,2.55,1.40,0.50,2.00,1.60,1.50,1.97,1.64,2.70,0,0
31,2.50,1.93,5.00,3.30,2.30,0.50,2.50,1.41,0.50,2.00,1.62,1.50,1.93,1.66,2.65,0,0
32,2.50,1.94,4.95,3.30,2.35,0.50,2.45,1.43,0.50,1.97,1.63,1.50,1.89,1.69,2.65,0,0
33,2.50,1.95,4.80,3.30,2.35,0.50,2.40,1.44,0.50,1.94,1.65,1.50,1.85,1.72,2.60,0,0
34,2.50,1.97,4.70,3.30,2.35,0.50,2.40,1.45,0.50,1.91,1.67,1.50,1.82,1.75,2.60,0,0
35,2.55,1.98,4.55,3.35,2.35,0.50,2.35,1.46,0.50,1.89,1.69,1.50,1.78,1.78,2.55,0,0
36,2.55,1.99,4.45,3.35,2.40,0.50,2.30,1.48,0.50,1.86,1.71,1.50,1.75,1.82,2.55,0,0
37,2.60,2.00,4.30,3.35,2.40,0.50,2.25,1.49,0.50,1.84,1.73,1.50,1.72,1.85,2.50,0,0
38,2.60,2.00,4.20,3.40,2.40,0.50,2.20,1.50,0.50,1.81,1.75,1.50,1.69,1.89,2.50,0,0
39,2.60,2.00,4.10,3.40,2.45,0.50,2.20,1.52,0.50,1.79,1.77,1.50,1.66,1.94,2.45,0,0
40,2.65,2.05,4.00,3.40,2.45,0.50,2.15,1.53,0.50,1.76,1.80,1.50,1.63,1.98,2.45,0,0
41,2.65,2.05,3.90,3.40,2.45,0.50,2.10,1.55,0.50,1.74,1.82,1.50,1.60,2.00,2.40,0,0
42,2.70,2.05,3.80,3.40,2.50,0.50,2.10,1.57,0.50,1.72,1.85,1.50,1.58,2.05,2.40,0,0
43,2.70,2.10,3.70,3.45,2.50,0.50,2.05,1.58,0.50,1.70,1.88,1.50,1.56,2.10,2.35,0,0
44,2.70,2.10,3.60,3.50,2.50,0.50,2.00,1.60,0.50,1.68,1.91,1.50,1.53,2.15,2.30,0,0
45,2.75,2.10,3.55,3.50,2.55,0.50,2.00,1.62,0.50,1.66,1.93,1.50,1.51,2.20,2.30,0,0
46,2.75,2.15,3.45,3.50,2.60,0.50,1.96,1.64,0.50,1.64,1.96,1.50,1.49,2.25,2.30,0,0
47,2.80,2.20,3.35,3.55,2.60,0.50,1.93,1.66,0.50,1.62,2.00,1.50,1.47,2.30,2.25,0,0
48,2.80,2.20,3.30,3.55,2.60,0.50,1.89,1.69,0.50,1.60,2.00,1.50,1.45,2.40,2.20,0,0
49,2.85,2.20,3.20,3.60,2.65,0.50,1.86,1.71,0.50,1.58,2.05,1.50,1.43,2.45,2.20,0,0
50,2.90,2.25,3.10,3.60,2.65,0.50,1.83,1.74,0.50,1.56,2.10,1.50,1.41,2.50,2.15,0,0
51,2.90,2.30,3.05,3.65,2.70,0.50,1.80,1.77,0.50,1.54,2.10,1.50,1.39,2.60,2.10,0,0
52,2.95,2.30,2.95,3.65,2.70,0.50,1.77,1.80,0.50,1.53,2.15,1.50,1.37,2.70,2.10,0,0
53,2.95,2.35,2.90,3.70,2.75,0.50,1.74,1.83,0.50,1.51,2.20,1.50,1.35,2.75,2.05,0,0
54,3.00,2.35,2.80,3.70,2.80,0.50,1.71,1.86,0.50,1.50,2.25,0.50,2.80,1.34,2.00,0,0
55,3.05,2.40,2.75,3.75,2.80,0.50,1.68,1.90,0.50,1.48,2.30,0.50,2.75,1.35,2.00,0,0
56,3.10,2.45,2.70,3.80,2.85,0.50,1.66,1.94,0.50,1.46,2.35,0.50,2.70,1.37,1.99,0,0
57,3.10,2.45,2.60,3.80,2.85,0.50,1.63,1.98,0.50,1.45,2.40,0.50,2.60,1.39,1.96,0,0
58,3.15,2.50,2.55,3.85,2.90,0.50,1.61,2.00,0.50,1.43,2.45,0.50,2.55,1.41,1.93,0,0
59,3.20,2.55,2.45,3.90,2.95,0.50,1.58,2.05,0.50,1.42,2.50,0.50,2.45,1.43,1.89,0,0
60,3.25,2.60,2.40,3.95,3.00,0.50,1.56,2.10,0.50,1.40,2.55,0.50,2.40,1.44,1.86,0,0
61,3.30,2.65,2.35,4.00,3.00,0.50,1.54,2.15,0.50,1.39,2.60,0.50,2.35,1.47,1.83,0,0
62,3.35,2.70,2.25,4.05,3.05,0.50,1.52,2.20,0.50,1.37,2.65,0.50,2.25,1.49,1.80,0,0
63,3.40,2.70,2.20,4.15,3.10,0.50,1.50,2.25,0.50,1.36,2.70,0.50,2.20,1.51,1.77,0,0
64,3.30,2.80,2.20,3.95,3.20,0.50,1.48,2.30,0.50,1.38,2.65,0.50,2.20,1.51,1.77,0,0
65,3.35,2.85,2.10,4.00,3.25,0.50,1.45,2.40,0.50,1.36,2.70,0.50,2.10,1.54,1.74,0,0
66,3.40,2.90,2.05,4.05,3.30,0.50,1.43,2.45,0.50,1.34,2.80,0.50,2.05,1.57,1.71,0,0
67,3.50,3.00,2.00,4.15,3.40,0.50,1.41,2.50,0.50,1.33,2.85,0.50,2.00,1.61,1.68,0,0
68,3.55,3.05,1.96,4.25,3.45,0.50,1.40,2.60,0.50,1.31,2.95,0.50,1.96,1.64,1.65,0,0
69,3.65,3.10,1.90,4.35,3.50,0.50,1.38,2.65,0.50,1.29,3.05,0.50,1.90,1.68,1.62,0,0
70,3.75,3.20,1.84,4.45,3.60,0.50,1.36,2.70,0.50,1.27,3.15,0.50,1.84,1.73,1.59,0,0
71,3.80,3.25,1.78,4.55,3.70,0.50,1.34,2.80,0.50,1.25,3.20,0.50,1.78,1.78,1.56,0,0
72,3.95,3.35,1.73,4.70,3.80,0.50,1.32,2.90,0.50,1.24,3.30,0.50,1.73,1.84,1.54,0,0
73,4.05,3.45,1.68,4.75,3.90,0.50,1.30,3.00,0.50,1.22,3.45,0.50,1.68,1.90,1.51,0,0
74,4.20,3.55,1.63,4.90,4.00,0.50,1.28,3.10,0.50,1.20,3.55,0.50,1.63,1.97,1.48,0,0
75,4.30,3.65,1.59,1.17,23.0,0.50,1.25,3.25,1.50,1.17,3.85,1.50,1.59,2.00,4.30,0,1
76,4.30,3.65,1.59,1.15,26.0,0.50,1.23,3.35,1.50,1.15,4.00,1.50,1.55,2.10,4.40,0,1
77,4.30,3.65,1.59,1.14,28.0,0.50,1.21,3.50,1.50,1.13,4.20,1.50,1.51,2.20,4.50,0,1
78,4.30,3.65,1.59,1.13,30.0,0.50,1.19,3.65,1.50,1.11,4.40,1.50,1.47,2.30,4.65,0,1
79,4.30,3.65,1.59,-,-,0.50,1.16,3.85,2.50,1.10,4.65,1,1,1,-,0,2
80,4.30,3.65,1.59,-,-,0.50,1.11,4.40,2.50,1.08,4.90,1,1,1,-,0,2
81,4.30,3.65,1.59,-,-,0.50,1.10,4.65,2.50,1.07,5.00,1,1,1,-,0,2
82,4.30,3.65,1.59,-,-,0.50,1.08,5.00,2.50,1.06,5.50,1,1,1,-,0,2
83,4.30,3.65,1.59,-,-,0.50,1.07,5.00,2.50,1.05,6.00,1,1,1,-,0,2
84,4.30,3.65,1.59,-,-,0.50,1.05,5.50,2.50,1.04,6.00,1,1,1,-,0,2
85,4.30,3.65,1.59,-,-,0.50,1.04,6.00,2.50,1.03,7.00,1,1,1,-,0,2
86,4.30,3.65,1.59,-,-,0.50,1.03,7.00,2.50,1.03,7.50,1,1,1,-,0,2
87,4.30,3.65,1.59,-,-,0.50,1.03,7.50,2.50,1.02,8.50,1,1,1,-,0,2
88,4.30,3.65,1.59,-,-,0.50,1.02,8.50,2.50,1.02,9.50,1,1,1,-,0,2
89,4.30,3.65,1.59,-,-,1,1,1,1,1,1,1,1,1,-,0,2
90,4.30,3.65,1.59,-,-,1,1,1,1,1,1,1,1,1,-,0,2
91,4.30,3.65,1.59,-,-,1,1,1,1,1,1,1,1,1,-,0,2
92,4.30,3.65,1.59,-,-,1,1,1,1,1,1,1,1,1,-,0,2
